VisitID,Date,Territory,Region,Rep,DealSize,Converted
8663,2026-03-17,Lagos Island,Lagos,Rep 15,0.0,0
8664,2026-03-17,Lagos Island,Lagos,Rep 18,32345.88,1
8665,2026-03-17,Lagos Island,Lagos,Rep 17,0.0,0
8666,2026-03-17,Lagos Island,Lagos,Rep 17,81617.63,1
8667,2026-03-17,Lagos Island,Lagos,Rep 19,0.0,0
8668,2026-03-17,Lekki-Ajah,Lagos,Rep 22,62082.57,1
8669,2026-03-17,Lekki-Ajah,Lagos,Rep 18,0.0,0
8670,2026-03-17,Lekki-Ajah,Lagos,Rep 11,64643.24,1
8671,2026-03-17,Lekki-Ajah,Lagos,Rep 11,169241.42,1
8672,2026-03-17,Lekki-Ajah,Lagos,Rep 15,0.0,0
8673,2026-03-18,Lagos Mainland,Lagos,Rep 04,0.0,0
8674,2026-03-18,Lagos Mainland,Lagos,Rep 15,67679.03,1
8675,2026-03-18,Lagos Mainland,Lagos,Rep 22,0.0,0
8676,2026-03-18,Lagos Mainland,Lagos,Rep 02,0.0,0
8677,2026-03-18,Lagos Mainland,Lagos,Rep 04,77144.48,1
8678,2026-03-18,Lagos Mainland,Lagos,Rep 04,0.0,0
8679,2026-03-18,Lagos Mainland,Lagos,Rep 05,169504.31,1
8680,2026-03-18,Lagos Mainland,Lagos,Rep 18,0.0,0
8681,2026-03-18,Lagos Mainland,Lagos,Rep 14,0.0,0
8682,2026-03-18,Lagos Mainland,Lagos,Rep 20,92032.48,1
8683,2026-03-18,Lagos Mainland,Lagos,Rep 01,0.0,0
8684,2026-03-18,Lagos Mainland,Lagos,Rep 15,129059.85,1
8685,2026-03-18,Lagos Mainland,Lagos,Rep 06,89776.07,1
8686,2026-03-18,Lagos Mainland,Lagos,Rep 02,97412.26,1
8687,2026-03-18,Lagos Mainland,Lagos,Rep 13,0.0,0
8688,2026-03-18,Lagos Mainland,Lagos,Rep 03,0.0,0
8689,2026-03-18,Lagos Mainland,Lagos,Rep 16,0.0,0
8690,2026-03-18,Lagos Mainland,Lagos,Rep 03,91452.61,1
8691,2026-03-18,Lagos Mainland,Lagos,Rep 12,448830.99,1
8692,2026-03-18,Abeokuta,Ogun,Rep 04,0.0,0
8693,2026-03-18,Abeokuta,Ogun,Rep 12,0.0,0
8694,2026-03-18,Abeokuta,Ogun,Rep 09,0.0,0
8695,2026-03-18,Abeokuta,Ogun,Rep 03,0.0,0
8696,2026-03-18,Abeokuta,Ogun,Rep 11,0.0,0
8697,2026-03-18,Abeokuta,Ogun,Rep 06,0.0,0
8698,2026-03-18,Abeokuta,Ogun,Rep 12,0.0,0
8699,2026-03-18,Abeokuta,Ogun,Rep 13,0.0,0
8700,2026-03-19,Lagos Mainland,Lagos,Rep 21,0.0,0
8701,2026-03-19,Lagos Mainland,Lagos,Rep 10,163857.72,1
8702,2026-03-19,Lagos Mainland,Lagos,Rep 08,0.0,0
8703,2026-03-19,Lagos Mainland,Lagos,Rep 19,0.0,0
8704,2026-03-19,Lagos Mainland,Lagos,Rep 16,0.0,0
8705,2026-03-19,Lagos Mainland,Lagos,Rep 07,0.0,0
8706,2026-03-19,Lagos Mainland,Lagos,Rep 09,0.0,0
8707,2026-03-19,Lagos Mainland,Lagos,Rep 13,0.0,0
8708,2026-03-19,Ibadan North,Oyo,Rep 18,0.0,0
8709,2026-03-19,Ibadan North,Oyo,Rep 04,96736.61,1
8710,2026-03-19,Ibadan North,Oyo,Rep 02,68749.66,1
8711,2026-03-19,Ibadan North,Oyo,Rep 16,115083.45,1
8712,2026-03-19,Ibadan North,Oyo,Rep 15,9299.78,1
8713,2026-03-19,Ibadan North,Oyo,Rep 19,0.0,0
8714,2026-03-19,Ibadan North,Oyo,Rep 04,0.0,0
8715,2026-03-19,Ibadan North,Oyo,Rep 05,158992.76,1
8716,2026-03-19,Ibadan South,Oyo,Rep 17,0.0,0
8717,2026-03-19,Ibadan South,Oyo,Rep 20,0.0,0
8718,2026-03-19,Ibadan South,Oyo,Rep 17,0.0,0
8719,2026-03-19,Ibadan South,Oyo,Rep 02,0.0,0
8720,2026-03-19,Ibadan South,Oyo,Rep 18,0.0,0
8721,2026-03-19,Ibadan South,Oyo,Rep 09,0.0,0
8722,2026-03-19,Ibadan South,Oyo,Rep 01,291880.74,1
8723,2026-03-19,Ogbomosho,Oyo,Rep 12,0.0,0
8724,2026-03-20,Lagos Mainland,Lagos,Rep 20,0.0,0
8725,2026-03-20,Lagos Mainland,Lagos,Rep 19,0.0,0
8726,2026-03-20,Lagos Mainland,Lagos,Rep 11,0.0,0
8727,2026-03-20,Lagos Mainland,Lagos,Rep 08,0.0,0
8728,2026-03-20,Lagos Mainland,Lagos,Rep 21,0.0,0
8729,2026-03-20,Lagos Mainland,Lagos,Rep 19,0.0,0
8730,2026-03-20,Lagos Mainland,Lagos,Rep 13,195752.05,1
8731,2026-03-20,Lagos Mainland,Lagos,Rep 09,0.0,0
8732,2026-03-20,Lekki-Ajah,Lagos,Rep 11,0.0,0
8733,2026-03-20,Lekki-Ajah,Lagos,Rep 16,0.0,0
8734,2026-03-20,Lekki-Ajah,Lagos,Rep 21,58977.56,1
8735,2026-03-20,Lekki-Ajah,Lagos,Rep 15,0.0,0
8736,2026-03-20,Lekki-Ajah,Lagos,Rep 04,0.0,0
8737,2026-03-20,Lekki-Ajah,Lagos,Rep 14,151797.53,1
8738,2026-03-20,Lekki-Ajah,Lagos,Rep 22,0.0,0
8739,2026-03-20,Sagamu,Ogun,Rep 03,0.0,0
8740,2026-03-20,Ibadan North,Oyo,Rep 11,0.0,0
8741,2026-03-20,Ibadan North,Oyo,Rep 10,0.0,0
8742,2026-03-20,Ibadan North,Oyo,Rep 20,0.0,0
8743,2026-03-20,Ibadan North,Oyo,Rep 01,179395.79,1
8744,2026-03-20,Ibadan North,Oyo,Rep 09,0.0,0
8745,2026-03-20,Ibadan North,Oyo,Rep 15,0.0,0
8746,2026-03-21,Lagos Mainland,Lagos,Rep 13,0.0,0
8747,2026-03-21,Lagos Mainland,Lagos,Rep 03,0.0,0
8748,2026-03-21,Lagos Mainland,Lagos,Rep 08,0.0,0
8749,2026-03-21,Lagos Mainland,Lagos,Rep 15,0.0,0
8750,2026-03-21,Lagos Mainland,Lagos,Rep 13,85259.05,1
8751,2026-03-21,Lagos Mainland,Lagos,Rep 11,0.0,0
8752,2026-03-21,Lagos Mainland,Lagos,Rep 14,27716.76,1
8753,2026-03-21,Abeokuta,Ogun,Rep 04,0.0,0
8754,2026-03-21,Abeokuta,Ogun,Rep 17,0.0,0
8755,2026-03-21,Abeokuta,Ogun,Rep 03,0.0,0
8756,2026-03-21,Abeokuta,Ogun,Rep 07,0.0,0
8757,2026-03-21,Abeokuta,Ogun,Rep 14,0.0,0
8758,2026-03-22,Lagos Mainland,Lagos,Rep 08,137416.14,1
8759,2026-03-22,Lagos Mainland,Lagos,Rep 13,0.0,0
8760,2026-03-22,Lagos Mainland,Lagos,Rep 20,0.0,0
8761,2026-03-22,Lagos Mainland,Lagos,Rep 04,0.0,0
8762,2026-03-22,Lagos Island,Lagos,Rep 13,226922.72,1
8763,2026-03-22,Lagos Island,Lagos,Rep 05,0.0,0
8764,2026-03-22,Abeokuta,Ogun,Rep 22,0.0,0
8765,2026-03-22,Abeokuta,Ogun,Rep 07,0.0,0
8766,2026-03-22,Abeokuta,Ogun,Rep 19,0.0,0
8767,2026-03-22,Abeokuta,Ogun,Rep 12,0.0,0
8768,2026-03-22,Abeokuta,Ogun,Rep 10,0.0,0
8769,2026-03-22,Ibadan South,Oyo,Rep 10,180498.6,1
8770,2026-03-22,Ibadan South,Oyo,Rep 21,70831.85,1
8771,2026-03-23,Lagos Island,Lagos,Rep 15,0.0,0
8772,2026-03-23,Lagos Island,Lagos,Rep 05,37172.05,1
8773,2026-03-23,Lagos Island,Lagos,Rep 08,0.0,0
8774,2026-03-23,Lagos Island,Lagos,Rep 15,0.0,0
8775,2026-03-23,Lagos Island,Lagos,Rep 01,135681.23,1
8776,2026-03-23,Lagos Island,Lagos,Rep 09,0.0,0
8777,2026-03-23,Lagos Island,Lagos,Rep 15,370071.01,1
8778,2026-03-23,Lagos Island,Lagos,Rep 13,93331.68,1
8779,2026-03-23,Lagos Island,Lagos,Rep 16,0.0,0
8780,2026-03-23,Lekki-Ajah,Lagos,Rep 19,167508.66,1
8781,2026-03-23,Lekki-Ajah,Lagos,Rep 12,0.0,0
8782,2026-03-23,Sagamu,Ogun,Rep 17,0.0,0
8783,2026-03-23,Ibadan North,Oyo,Rep 16,0.0,0
8784,2026-03-23,Ibadan North,Oyo,Rep 13,0.0,0
8785,2026-03-23,Ibadan South,Oyo,Rep 21,0.0,0
8786,2026-03-23,Ibadan South,Oyo,Rep 18,100140.41,1
8787,2026-03-24,Lekki-Ajah,Lagos,Rep 03,71393.32,1
8788,2026-03-24,Lekki-Ajah,Lagos,Rep 07,0.0,0
8789,2026-03-24,Abeokuta,Ogun,Rep 20,0.0,0
8790,2026-03-24,Sagamu,Ogun,Rep 22,0.0,0
8791,2026-03-24,Sagamu,Ogun,Rep 18,257924.16,1
8792,2026-03-24,Ibadan North,Oyo,Rep 04,46516.29,1
8793,2026-03-24,Ibadan North,Oyo,Rep 10,0.0,0
8794,2026-03-24,Ibadan North,Oyo,Rep 14,0.0,0
8795,2026-03-24,Ibadan South,Oyo,Rep 20,86851.99,1
8796,2026-03-24,Ibadan South,Oyo,Rep 19,58322.71,1
8797,2026-03-24,Ibadan South,Oyo,Rep 11,0.0,0
8798,2026-03-24,Ibadan South,Oyo,Rep 16,0.0,0
8799,2026-03-24,Ibadan South,Oyo,Rep 21,260329.22,1
8800,2026-03-24,Ibadan South,Oyo,Rep 01,65174.34,1
8801,2026-03-24,Ibadan South,Oyo,Rep 17,0.0,0
8802,2026-03-24,Ogbomosho,Oyo,Rep 13,0.0,0
8803,2026-03-25,Lagos Island,Lagos,Rep 19,133863.46,1
8804,2026-03-25,Lagos Island,Lagos,Rep 01,0.0,0
8805,2026-03-25,Lagos Island,Lagos,Rep 02,0.0,0
8806,2026-03-25,Lagos Island,Lagos,Rep 11,0.0,0
8807,2026-03-25,Lagos Island,Lagos,Rep 09,0.0,0
8808,2026-03-25,Lekki-Ajah,Lagos,Rep 11,0.0,0
8809,2026-03-25,Lekki-Ajah,Lagos,Rep 13,103771.79,1
8810,2026-03-25,Lekki-Ajah,Lagos,Rep 16,0.0,0
8811,2026-03-25,Lekki-Ajah,Lagos,Rep 12,74126.44,1
8812,2026-03-25,Lekki-Ajah,Lagos,Rep 21,0.0,0
8813,2026-03-25,Lekki-Ajah,Lagos,Rep 04,0.0,0
8814,2026-03-25,Lekki-Ajah,Lagos,Rep 13,97108.03,1
8815,2026-03-25,Lekki-Ajah,Lagos,Rep 14,96142.48,1
8816,2026-03-25,Lekki-Ajah,Lagos,Rep 18,0.0,0
8817,2026-03-25,Abeokuta,Ogun,Rep 16,7472.03,1
8818,2026-03-25,Abeokuta,Ogun,Rep 14,83542.12,1
8819,2026-03-25,Abeokuta,Ogun,Rep 22,239812.27,1
8820,2026-03-25,Abeokuta,Ogun,Rep 12,0.0,0
8821,2026-03-25,Abeokuta,Ogun,Rep 19,98929.57,1
8822,2026-03-25,Abeokuta,Ogun,Rep 04,0.0,0
8823,2026-03-25,Ibadan North,Oyo,Rep 06,0.0,0
8824,2026-03-25,Ibadan North,Oyo,Rep 22,165913.07,1
8825,2026-03-26,Lagos Mainland,Lagos,Rep 06,195870.45,1
8826,2026-03-26,Lagos Mainland,Lagos,Rep 07,0.0,0
8827,2026-03-26,Lagos Mainland,Lagos,Rep 15,179695.49,1
8828,2026-03-26,Lagos Mainland,Lagos,Rep 04,153351.36,1
8829,2026-03-26,Lagos Mainland,Lagos,Rep 01,0.0,0
8830,2026-03-26,Lagos Mainland,Lagos,Rep 13,94753.02,1
8831,2026-03-26,Lagos Mainland,Lagos,Rep 04,0.0,0
8832,2026-03-26,Lagos Island,Lagos,Rep 22,0.0,0
8833,2026-03-26,Lagos Island,Lagos,Rep 14,0.0,0
8834,2026-03-26,Lagos Island,Lagos,Rep 17,130652.93,1
8835,2026-03-26,Lekki-Ajah,Lagos,Rep 16,207920.78,1
8836,2026-03-26,Lekki-Ajah,Lagos,Rep 04,0.0,0
8837,2026-03-26,Lekki-Ajah,Lagos,Rep 03,163173.76,1
8838,2026-03-26,Lekki-Ajah,Lagos,Rep 22,0.0,0
8839,2026-03-26,Lekki-Ajah,Lagos,Rep 04,0.0,0
8840,2026-03-26,Lekki-Ajah,Lagos,Rep 19,0.0,0
8841,2026-03-26,Lekki-Ajah,Lagos,Rep 01,65620.03,1
8842,2026-03-26,Lekki-Ajah,Lagos,Rep 06,0.0,0
8843,2026-03-26,Lekki-Ajah,Lagos,Rep 11,0.0,0
8844,2026-03-26,Lekki-Ajah,Lagos,Rep 16,0.0,0
8845,2026-03-26,Lekki-Ajah,Lagos,Rep 16,0.0,0
8846,2026-03-26,Lekki-Ajah,Lagos,Rep 10,0.0,0
8847,2026-03-26,Sagamu,Ogun,Rep 17,0.0,0
8848,2026-03-26,Ibadan North,Oyo,Rep 08,0.0,0
8849,2026-03-26,Ibadan North,Oyo,Rep 06,175742.62,1
8850,2026-03-26,Ibadan North,Oyo,Rep 09,61349.99,1
8851,2026-03-26,Ibadan North,Oyo,Rep 22,22461.9,1
8852,2026-03-26,Ibadan North,Oyo,Rep 05,0.0,0
8853,2026-03-26,Ibadan North,Oyo,Rep 20,0.0,0
8854,2026-03-26,Ibadan South,Oyo,Rep 20,158054.63,1
8855,2026-03-26,Ibadan South,Oyo,Rep 11,0.0,0
8856,2026-03-26,Ibadan South,Oyo,Rep 11,0.0,0
8857,2026-03-26,Ibadan South,Oyo,Rep 12,0.0,0
8858,2026-03-26,Ibadan South,Oyo,Rep 03,127960.92,1
8859,2026-03-27,Abeokuta,Ogun,Rep 05,0.0,0
8860,2026-03-27,Abeokuta,Ogun,Rep 14,0.0,0
8861,2026-03-27,Abeokuta,Ogun,Rep 12,113962.18,1
8862,2026-03-27,Abeokuta,Ogun,Rep 14,0.0,0
8863,2026-03-27,Abeokuta,Ogun,Rep 04,0.0,0
8864,2026-03-27,Sagamu,Ogun,Rep 02,0.0,0
8865,2026-03-27,Ibadan North,Oyo,Rep 15,0.0,0
8866,2026-03-27,Ibadan North,Oyo,Rep 15,0.0,0
8867,2026-03-27,Ibadan North,Oyo,Rep 09,201055.32,1
8868,2026-03-27,Ibadan North,Oyo,Rep 08,0.0,0
8869,2026-03-28,Lagos Mainland,Lagos,Rep 19,0.0,0
8870,2026-03-28,Lagos Mainland,Lagos,Rep 12,0.0,0
8871,2026-03-28,Lagos Mainland,Lagos,Rep 11,173959.25,1
8872,2026-03-28,Lagos Mainland,Lagos,Rep 05,0.0,0
8873,2026-03-28,Lekki-Ajah,Lagos,Rep 19,58206.7,1
8874,2026-03-28,Lekki-Ajah,Lagos,Rep 15,27757.14,1
8875,2026-03-28,Abeokuta,Ogun,Rep 20,0.0,0
8876,2026-03-28,Ibadan North,Oyo,Rep 14,77791.54,1
8877,2026-03-28,Ibadan North,Oyo,Rep 22,27210.63,1
8878,2026-03-28,Ibadan North,Oyo,Rep 11,169748.7,1
8879,2026-03-28,Ibadan North,Oyo,Rep 10,0.0,0
8880,2026-03-28,Ibadan North,Oyo,Rep 17,0.0,0
8881,2026-03-28,Ibadan South,Oyo,Rep 03,130126.94,1
8882,2026-03-28,Ibadan South,Oyo,Rep 19,0.0,0
8883,2026-03-28,Ibadan South,Oyo,Rep 09,129897.27,1
8884,2026-03-28,Ibadan South,Oyo,Rep 17,0.0,0
8885,2026-03-28,Ibadan South,Oyo,Rep 19,0.0,0
8886,2026-03-29,Lagos Island,Lagos,Rep 15,0.0,0
8887,2026-03-29,Lagos Island,Lagos,Rep 05,0.0,0
8888,2026-03-29,Sagamu,Ogun,Rep 02,122129.0,1
8889,2026-03-29,Sagamu,Ogun,Rep 21,0.0,0
8890,2026-03-29,Ibadan North,Oyo,Rep 20,0.0,0
8891,2026-03-29,Ibadan North,Oyo,Rep 09,0.0,0
8892,2026-03-29,Ogbomosho,Oyo,Rep 03,0.0,0
8893,2026-03-29,Ogbomosho,Oyo,Rep 06,131410.97,1
8894,2026-03-30,Lagos Island,Lagos,Rep 13,0.0,0
8895,2026-03-30,Lagos Island,Lagos,Rep 03,0.0,0
8896,2026-03-30,Lagos Island,Lagos,Rep 03,0.0,0
8897,2026-03-30,Lagos Island,Lagos,Rep 02,0.0,0
8898,2026-03-30,Lagos Island,Lagos,Rep 07,0.0,0
8899,2026-03-30,Lagos Island,Lagos,Rep 02,73735.21,1
8900,2026-03-30,Ibadan South,Oyo,Rep 12,50518.41,1
8901,2026-03-30,Ibadan South,Oyo,Rep 05,216323.99,1
8902,2026-03-30,Ibadan South,Oyo,Rep 04,64551.33,1
8903,2026-03-30,Ibadan South,Oyo,Rep 10,0.0,0
8904,2026-03-30,Ibadan South,Oyo,Rep 22,0.0,0
8905,2026-03-30,Ibadan South,Oyo,Rep 07,225089.24,1
8906,2026-03-30,Ibadan South,Oyo,Rep 05,61674.13,1
8907,2026-03-30,Ibadan South,Oyo,Rep 21,0.0,0
8908,2026-03-30,Ogbomosho,Oyo,Rep 03,0.0,0
8909,2026-03-31,Lagos Mainland,Lagos,Rep 05,184053.4,1
8910,2026-03-31,Lagos Mainland,Lagos,Rep 11,285432.15,1
8911,2026-03-31,Lagos Mainland,Lagos,Rep 20,0.0,0
8912,2026-03-31,Lagos Mainland,Lagos,Rep 01,72586.37,1
8913,2026-03-31,Lagos Mainland,Lagos,Rep 04,0.0,0
8914,2026-03-31,Lagos Mainland,Lagos,Rep 21,187670.12,1
8915,2026-03-31,Lagos Mainland,Lagos,Rep 11,92394.19,1
8916,2026-03-31,Lekki-Ajah,Lagos,Rep 22,0.0,0
8917,2026-03-31,Lekki-Ajah,Lagos,Rep 08,0.0,0
8918,2026-03-31,Lekki-Ajah,Lagos,Rep 11,204663.24,1
8919,2026-03-31,Lekki-Ajah,Lagos,Rep 03,0.0,0
8920,2026-03-31,Lekki-Ajah,Lagos,Rep 20,143125.4,1
8921,2026-03-31,Sagamu,Ogun,Rep 14,0.0,0
8922,2026-03-31,Sagamu,Ogun,Rep 04,0.0,0
8923,2026-04-01,Abeokuta,Ogun,Rep 09,0.0,0
8924,2026-04-01,Abeokuta,Ogun,Rep 06,180072.09,1
8925,2026-04-01,Abeokuta,Ogun,Rep 22,137440.48,1
8926,2026-04-01,Abeokuta,Ogun,Rep 20,0.0,0
8927,2026-04-01,Ibadan North,Oyo,Rep 12,0.0,0
8928,2026-04-01,Ibadan North,Oyo,Rep 01,103230.04,1
8929,2026-04-01,Ibadan North,Oyo,Rep 06,0.0,0
8930,2026-04-01,Ibadan North,Oyo,Rep 02,0.0,0
8931,2026-04-01,Ibadan North,Oyo,Rep 01,0.0,0
8932,2026-04-01,Ibadan North,Oyo,Rep 05,0.0,0
8933,2026-04-01,Ibadan South,Oyo,Rep 07,0.0,0
8934,2026-04-01,Ibadan South,Oyo,Rep 07,0.0,0
8935,2026-04-01,Ibadan South,Oyo,Rep 14,0.0,0
8936,2026-04-02,Lekki-Ajah,Lagos,Rep 03,202148.52,1
8937,2026-04-02,Lekki-Ajah,Lagos,Rep 15,0.0,0
8938,2026-04-02,Abeokuta,Ogun,Rep 14,0.0,0
8939,2026-04-02,Abeokuta,Ogun,Rep 15,0.0,0
8940,2026-04-02,Abeokuta,Ogun,Rep 11,0.0,0
8941,2026-04-02,Ibadan South,Oyo,Rep 14,156697.38,1
8942,2026-04-02,Ibadan South,Oyo,Rep 17,0.0,0
8943,2026-04-02,Ibadan South,Oyo,Rep 16,274106.87,1
8944,2026-04-02,Ibadan South,Oyo,Rep 16,0.0,0
8945,2026-04-02,Ibadan South,Oyo,Rep 10,0.0,0
8946,2026-04-03,Lagos Island,Lagos,Rep 04,0.0,0
8947,2026-04-03,Lagos Island,Lagos,Rep 19,0.0,0
8948,2026-04-03,Lagos Island,Lagos,Rep 14,156512.68,1
8949,2026-04-03,Lagos Island,Lagos,Rep 16,0.0,0
8950,2026-04-03,Lagos Island,Lagos,Rep 21,87989.91,1
8951,2026-04-03,Lagos Island,Lagos,Rep 14,0.0,0
8952,2026-04-03,Lagos Island,Lagos,Rep 20,0.0,0
8953,2026-04-03,Lagos Island,Lagos,Rep 17,82142.23,1
8954,2026-04-03,Lagos Island,Lagos,Rep 02,0.0,0
8955,2026-04-04,Lagos Mainland,Lagos,Rep 13,0.0,0
8956,2026-04-04,Lagos Mainland,Lagos,Rep 05,108984.75,1
8957,2026-04-04,Lagos Mainland,Lagos,Rep 12,0.0,0
8958,2026-04-04,Lagos Mainland,Lagos,Rep 03,0.0,0
8959,2026-04-04,Lagos Mainland,Lagos,Rep 10,240386.79,1
8960,2026-04-04,Lagos Mainland,Lagos,Rep 11,0.0,0
8961,2026-04-04,Lagos Mainland,Lagos,Rep 09,0.0,0
8962,2026-04-04,Lekki-Ajah,Lagos,Rep 06,0.0,0
8963,2026-04-04,Lekki-Ajah,Lagos,Rep 18,78815.28,1
8964,2026-04-04,Lekki-Ajah,Lagos,Rep 17,142645.44,1
8965,2026-04-04,Lekki-Ajah,Lagos,Rep 09,0.0,0
8966,2026-04-04,Lekki-Ajah,Lagos,Rep 11,0.0,0
8967,2026-04-04,Lekki-Ajah,Lagos,Rep 07,82652.02,1
8968,2026-04-04,Lekki-Ajah,Lagos,Rep 05,0.0,0
8969,2026-04-04,Lekki-Ajah,Lagos,Rep 14,0.0,0
8970,2026-04-04,Ibadan North,Oyo,Rep 18,145692.6,1
8971,2026-04-04,Ibadan North,Oyo,Rep 22,60753.32,1
8972,2026-04-04,Ibadan North,Oyo,Rep 12,0.0,0
8973,2026-04-04,Ibadan North,Oyo,Rep 06,0.0,0
8974,2026-04-04,Ibadan South,Oyo,Rep 04,114626.03,1
8975,2026-04-04,Ibadan South,Oyo,Rep 21,0.0,0
8976,2026-04-04,Ibadan South,Oyo,Rep 21,0.0,0
8977,2026-04-05,Lagos Island,Lagos,Rep 10,80950.34,1
8978,2026-04-05,Lagos Island,Lagos,Rep 19,295091.21,1
8979,2026-04-05,Lagos Island,Lagos,Rep 15,24895.82,1
8980,2026-04-05,Lagos Island,Lagos,Rep 04,32406.42,1
8981,2026-04-05,Lagos Island,Lagos,Rep 02,0.0,0
8982,2026-04-05,Abeokuta,Ogun,Rep 22,0.0,0
8983,2026-04-05,Abeokuta,Ogun,Rep 16,0.0,0
8984,2026-04-05,Sagamu,Ogun,Rep 02,0.0,0
8985,2026-04-06,Lagos Island,Lagos,Rep 21,0.0,0
8986,2026-04-06,Lagos Island,Lagos,Rep 15,0.0,0
8987,2026-04-06,Lagos Island,Lagos,Rep 04,128353.63,1
8988,2026-04-06,Lagos Island,Lagos,Rep 11,0.0,0
8989,2026-04-06,Lagos Island,Lagos,Rep 10,0.0,0
8990,2026-04-06,Lagos Island,Lagos,Rep 22,0.0,0
8991,2026-04-06,Lagos Island,Lagos,Rep 15,0.0,0
8992,2026-04-06,Lekki-Ajah,Lagos,Rep 02,0.0,0
8993,2026-04-06,Lekki-Ajah,Lagos,Rep 05,0.0,0
8994,2026-04-06,Lekki-Ajah,Lagos,Rep 17,263629.39,1
8995,2026-04-06,Lekki-Ajah,Lagos,Rep 09,0.0,0
8996,2026-04-06,Ibadan South,Oyo,Rep 19,0.0,0
8997,2026-04-06,Ibadan South,Oyo,Rep 15,0.0,0
8998,2026-04-06,Ibadan South,Oyo,Rep 03,0.0,0
8999,2026-04-06,Ogbomosho,Oyo,Rep 09,0.0,0
9000,2026-04-06,Ogbomosho,Oyo,Rep 01,48755.05,1
9001,2026-04-07,Lagos Mainland,Lagos,Rep 13,84893.49,1
9002,2026-04-07,Lagos Mainland,Lagos,Rep 02,52128.24,1
9003,2026-04-07,Lagos Mainland,Lagos,Rep 06,0.0,0
9004,2026-04-07,Lagos Mainland,Lagos,Rep 01,188162.68,1
9005,2026-04-07,Lagos Mainland,Lagos,Rep 07,0.0,0
9006,2026-04-07,Lagos Mainland,Lagos,Rep 09,352340.7,1
9007,2026-04-07,Lagos Mainland,Lagos,Rep 14,0.0,0
9008,2026-04-07,Lekki-Ajah,Lagos,Rep 22,0.0,0
9009,2026-04-07,Lekki-Ajah,Lagos,Rep 04,0.0,0
9010,2026-04-07,Lekki-Ajah,Lagos,Rep 14,0.0,0
9011,2026-04-07,Lekki-Ajah,Lagos,Rep 01,0.0,0
9012,2026-04-07,Abeokuta,Ogun,Rep 15,231488.22,1
9013,2026-04-07,Abeokuta,Ogun,Rep 15,121348.52,1
9014,2026-04-07,Abeokuta,Ogun,Rep 21,0.0,0
9015,2026-04-07,Sagamu,Ogun,Rep 18,186298.1,1
9016,2026-04-07,Ibadan South,Oyo,Rep 17,0.0,0
9017,2026-04-07,Ibadan South,Oyo,Rep 16,0.0,0
9018,2026-04-08,Lagos Island,Lagos,Rep 07,74547.81,1
9019,2026-04-08,Lagos Island,Lagos,Rep 21,46703.73,1
9020,2026-04-08,Lagos Island,Lagos,Rep 21,96853.03,1
9021,2026-04-08,Lagos Island,Lagos,Rep 08,0.0,0
9022,2026-04-08,Lagos Island,Lagos,Rep 20,124112.08,1
9023,2026-04-08,Lagos Island,Lagos,Rep 13,0.0,0
9024,2026-04-08,Lekki-Ajah,Lagos,Rep 05,0.0,0
9025,2026-04-08,Lekki-Ajah,Lagos,Rep 01,0.0,0
9026,2026-04-08,Lekki-Ajah,Lagos,Rep 06,0.0,0
9027,2026-04-08,Lekki-Ajah,Lagos,Rep 08,34450.11,1
9028,2026-04-08,Lekki-Ajah,Lagos,Rep 16,0.0,0
9029,2026-04-08,Lekki-Ajah,Lagos,Rep 19,223377.04,1
9030,2026-04-08,Lekki-Ajah,Lagos,Rep 20,0.0,0
9031,2026-04-08,Ibadan North,Oyo,Rep 17,0.0,0
9032,2026-04-08,Ibadan North,Oyo,Rep 19,0.0,0
9033,2026-04-08,Ibadan North,Oyo,Rep 10,195028.69,1
9034,2026-04-08,Ibadan North,Oyo,Rep 13,0.0,0
9035,2026-04-08,Ibadan North,Oyo,Rep 11,0.0,0
9036,2026-04-08,Ibadan North,Oyo,Rep 20,0.0,0
9037,2026-04-08,Ibadan North,Oyo,Rep 11,0.0,0
9038,2026-04-08,Ibadan North,Oyo,Rep 04,0.0,0
9039,2026-04-08,Ibadan North,Oyo,Rep 06,57752.38,1
9040,2026-04-08,Ibadan South,Oyo,Rep 15,0.0,0
9041,2026-04-08,Ibadan South,Oyo,Rep 22,0.0,0
9042,2026-04-08,Ogbomosho,Oyo,Rep 05,0.0,0
9043,2026-04-09,Lagos Mainland,Lagos,Rep 13,189964.37,1
9044,2026-04-09,Lagos Mainland,Lagos,Rep 20,0.0,0
9045,2026-04-09,Lagos Mainland,Lagos,Rep 06,174546.08,1
9046,2026-04-09,Lagos Mainland,Lagos,Rep 01,0.0,0
9047,2026-04-09,Lagos Mainland,Lagos,Rep 07,0.0,0
9048,2026-04-09,Lagos Mainland,Lagos,Rep 17,0.0,0
9049,2026-04-09,Lagos Mainland,Lagos,Rep 15,225147.52,1
9050,2026-04-09,Abeokuta,Ogun,Rep 12,0.0,0
9051,2026-04-09,Abeokuta,Ogun,Rep 02,0.0,0
9052,2026-04-09,Abeokuta,Ogun,Rep 02,0.0,0
9053,2026-04-09,Sagamu,Ogun,Rep 02,0.0,0
9054,2026-04-10,Lagos Mainland,Lagos,Rep 17,195710.24,1
9055,2026-04-10,Lagos Mainland,Lagos,Rep 04,174328.34,1
9056,2026-04-10,Lagos Mainland,Lagos,Rep 15,102645.68,1
9057,2026-04-10,Lagos Mainland,Lagos,Rep 21,161859.02,1
